semel_yevuan,shem_yevuan,sug_degem,tozeret_cd,tozeret_nm,degem_cd,degem_nm,shnat_yitzur,mehir,kinuy_mishari
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,212,981,2016,793000,CAYMAN GT4
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,215,95B,2018,639000,MACAN S
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,215,95B,2017,611000,MACAN S
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,215,95B,2016,611000,MACAN S
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,219,982,2016,575500,718 CAYMAN S
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,219,982,2018,571000,718 CAYMAN S
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,219,982,2017,575500,718 CAYMAN S
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,225,92A,2017,824000,CAYENNE S
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,228,95B,2017,533000,MACAN
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,244,97A,2017,769000,PANAMERA 4 PHEV
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,246,95B,2017,606000,MACAN S
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,249,991.2,2017,1175000,911 GTS
242,אורכיד ספורטס קארס,P,735,פורשה גרמניה,255,991,2017,1395000,911 GT3
306,מויאל מתי - אאוטלט חשמל,P,143,ב מ וו גרמניה,1053,JA91,2019,360000,530E I PER
552,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,15,3E7E,2021,325513,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,150,3E7E,2021,253559,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,164,3E7E,2021,332547,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,173,3E7E,2021,345881,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,18,3E7E,2021,184028,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,20,3E7E,2021,188301,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,25,3E7E,2021,244347,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,47,3E7E,2021,246698,MODEL 3
731,"מוחמד נעמה )4991( בע""מ",P,152,מרצדס בנץ הונג,177,118.386,2021,295000,CLA250 E
501,"קי-דאן ניהול והשקעות בע""מ",P,143,ב מ וו גרמניה,1384,BC41,2021,770000,M850I XDRIVE
698,יצחק אדרי,P,143,ב מ וו גרמניה,1469,GV8C,2021,650000,M850I XDRIVE
114,מכשירי תנועה ומכוניות )4002(,M,299,סוזוקי הונגריה,1,LYE21S,2016,135990,VITARA
406,יארין בס,P,143,ב מ וו גרמניה,970,7J21,2019,400000,740LE XD I PER
103,חברת המזרח,P,465,יגואר,114,FA2BX,2018,386000,E-PACE
103,חברת המזרח,P,465,יגואר,117,FA2BX,2018,318000,E-PACE
103,חברת המזרח,P,465,יגואר,120,CA2BN,2018,413000,F-PACE
103,חברת המזרח,P,465,יגואר,133,AB4BV,2018,590000,XE
103,חברת המזרח,P,465,יגואר,148,FA2BX,2020,339000,E-PACE
103,חברת המזרח,P,465,יגואר,148,FA2BX,2021,339000,E-PACE
103,חברת המזרח,P,465,יגואר,97,BB4BX,2017,449000,XF
366,"טרגט מוטורס מ.ר 6102 בע""מ",P,488,"טויוטה ארה""ב",127,GSU75L,2020,299000,HIGHLANDER
366,"טרגט מוטורס מ.ר 6102 בע""מ",P,488,"טויוטה ארה""ב",128,GSU75L,2020,299900,HIGHLANDER
561,תום טוראל,P,676,סקודה צ'כיה,1217,NX36XC,2021,239000,OCTAVIA RS
748,יצחק בנס,P,32,ב מ וו בריטניה,399,XP31,2021,190000,COOPER SE
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,50,3E7E,2021,184028,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,51,3E7E,2021,244347,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,59,3E7E,2021,249834,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,66,3E7E,2021,226321,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,75,3E7E,2021,297643,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,81,3E7E,2021,296859,MODEL 3
695,"טסלה מוטורס ישראל בע""מ",P,1229,טסלה ארה''ב,84,3E7E,2021,244347,MODEL 3
366,"טרגט מוטורס מ.ר 6102 בע""מ",P,341,"הונדה-ארה""ב",14,RL6H,2019,299000,ODYSSEY
366,"טרגט מוטורס מ.ר 6102 בע""מ",P,341,"הונדה-ארה""ב",17,YF68,2019,380000,PILOT
366,"טרגט מוטורס מ.ר 6102 בע""מ",P,341,"הונדה-ארה""ב",21,RL6H,2019,380000,ODYSSEY
366,"טרגט מוטורס מ.ר 6102 בע""מ",P,341,"הונדה-ארה""ב",21,RL6H,2018,380000,ODYSSEY
366,"טרגט מוטורס מ.ר 6102 בע""מ",P,341,"הונדה-ארה""ב",46,ZE4F,2020,180000,INSIGHT HYBRID
366,"טרגט מוטורס מ.ר 6102 בע""מ",P,341,"הונדה-ארה""ב",46,ZE4F,2021,180000,INSIGHT HYBRID
406,יארין בס,P,593,מרצדס בנץ גרמנ,1132,213.05,2019,360000,E 350E
342,יונה רחמים,P,593,מרצדס בנץ גרמנ,2911,253.354,2019,410000,GLC 350E
342,יונה רחמים,P,593,מרצדס בנץ גרמנ,1252,213.053,2019,490000,E300 E
342,יונה רחמים,P,593,מרצדס בנץ גרמנ,1252,213.053,2020,510000,E300 E
443,"נ.ק. שחר השקעות )7002( בע""מ",P,593,מרצדס בנץ גרמנ,1278,172.434,2019,295000,SLC 200
412,"נ.ט. דרים קארס ייעוץ בע""מ",P,593,מרצדס בנץ גרמנ,1756,463.276,2020,1300000,AMG G 63
412,"נ.ט. דרים קארס ייעוץ בע""מ",P,593,מרצדס בנץ גרמנ,1756,463.276,2021,1300000,AMG G 63
561,תום טוראל,P,676,סקודה צ'כיה,1092,3V3RXC,2020,249900,SUPERB
561,תום טוראל,P,676,סקודה צ'כיה,1092,3V3RXC,2021,279900,SUPERB
466,"המכונית שאול את יצחק בע""מ",P,593,מרצדס בנץ גרמנ,1344,213.053,2019,365000,E300 E
466,"המכונית שאול את יצחק בע""מ",P,593,מרצדס בנץ גרמנ,1374,222.173,2020,670000,S560 E
306,מויאל מתי - אאוטלט חשמל,P,143,ב מ וו גרמניה,1053,JA91,2020,380000,530E I PER
306,מויאל מתי - אאוטלט חשמל,P,143,ב מ וו גרמניה,1055,JA91,2019,370000,530E I PER
306,מויאל מתי - אאוטלט חשמל,P,143,ב מ וו גרמניה,1055,JA91,2020,380000,530E I PER
307,עובייד זועבי טארק - זועבי טארק,P,143,ב מ וו גרמניה,1182,JA91,2020,299000,530E I PER
335,חכם יעקב בועז - ח.י השקעות,P,143,ב מ וו גרמניה,1204,FY41,2020,890000,M850I XDRIVE
320,"ניקסט השכרת רכב בע""מ",P,152,מרצדס בנץ הונג,148,118.386,2021,300000,CLA250 E
127,כלמוביל מיצובישי,M,603,מיצובישי תאילנ,45,KL1TJYUFL6,2016,229900,L200
127,כלמוביל מיצובישי,M,603,מיצובישי תאילנ,46,KK2TJJUFL6,2016,193500,L200
127,כלמוביל מיצובישי,M,603,מיצובישי תאילנ,48,KL1TJYHFPL6,2016,242900,L200
127,כלמוביל מיצובישי,M,603,מיצובישי תאילנ,48,KL1TJYHFPL6,2017,242900,L200
127,כלמוביל מיצובישי,M,603,מיצובישי תאילנ,61,KL1TJYHFPL6,2017,242900,L200
127,כלמוביל מיצובישי,M,603,מיצובישי תאילנ,61,KL1TJYHFPL6,2016,242900,L200
127,כלמוביל מיצובישי,M,603,מיצובישי תאילנ,65,KL1TJYHFPL6,2020,236900,L 200
127,כלמוביל מיצובישי,M,603,מיצובישי תאילנ,65,KL1TJYHFPL6,2018,235900,L 200
127,כלמוביל מיצובישי,M,603,מיצובישי תאילנ,65,KL1TJYHFPL6,2019,236900,L 200
127,כלמוביל מיצובישי,M,603,מיצובישי תאילנ,68,KL6TJLHFL6,2020,255900,L200
127,כלמוביל מיצובישי,M,603,מיצובישי תאילנ,68,KL6TJLHFL6,2019,255900,L200
440,יצחק אלבז,P,143,ב מ וו גרמניה,1466,11AP,2021,350000,420I
686,רמי לוי,P,143,ב מ וו גרמניה,1490,13AR,2021,470000,M440I XDRIVE
320,"ניקסט השכרת רכב בע""מ",P,19,אאודי,1059,4N20HA,2021,520000,A8
292,"אדר סאם מוטורס בע""מ",P,143,ב מ וו גרמניה,2591,JA91,2019,340000,530E IPERFORMAN
292,"אדר סאם מוטורס בע""מ",P,143,ב מ וו גרמניה,2591,JA91,2018,360000,530E IPERFORMAN
292,"אדר סאם מוטורס בע""מ",P,143,ב מ וו גרמניה,2611,7D01,2018,680000,740E IPERFORMAN
320,"ניקסט השכרת רכב בע""מ",P,143,ב מ וו גרמניה,2771,JA91,2018,330000,530E IPERFORMAN
292,"אדר סאם מוטורס בע""מ",P,143,ב מ וו גרמניה,2781,JA9C,2018,360000,530E IPERFORMAN
292,"אדר סאם מוטורס בע""מ",P,143,ב מ וו גרמניה,2781,JA9C,2019,360000,530E IPERFORMAN
335,חכם יעקב בועז - ח.י השקעות,P,143,ב מ וו גרמניה,935,7D61,2019,730000,745E
427,"בטר קאר בע""מ",P,143,ב מ וו גרמניה,936,7D01,2019,400000,740E I PER
383,פוזיצקי איתי,P,593,מרצדס בנץ גרמנ,1247,222.173,2019,700000,S560E
383,פוזיצקי איתי,P,593,מרצדס בנץ גרמנ,1247,222.173,2020,650000,S560E
306,מויאל מתי - אאוטלט חשמל,P,593,מרצדס בנץ גרמנ,1266,213.053,2019,400000,E300 E
640,"ידידיה תעשיות ונכסים בע""מ",P,593,מרצדס בנץ גרמנ,1759,177.186,2021,215000,A250 E
640,"ידידיה תעשיות ונכסים בע""מ",P,593,מרצדס בנץ גרמנ,1759,177.186,2020,215000,A250 E
427,"בטר קאר בע""מ",P,593,מרצדס בנץ גרמנ,1844,205.476,2020,400000,C180
427,"בטר קאר בע""מ",P,593,מרצדס בנץ גרמנ,1844,205.476,2021,400000,C180
108,"יוניברסל מוטורס ישראל בע""מ",M,973,איסוזו תאילנד,118,TFS87,2019,234990,PICK-UP
108,"יוניברסל מוטורס ישראל בע""מ",M,973,איסוזו תאילנד,118,TFS87,2018,234990,PICK-UP
108,"יוניברסל מוטורס ישראל בע""מ",M,973,איסוזו תאילנד,118,TFS87,2020,234990,PICK-UP
108,"יוניברסל מוטורס ישראל בע""מ",M,973,איסוזו תאילנד,121,TFS87,2018,244990,PICK-UP
108,"יוניברסל מוטורס ישראל בע""מ",M,973,איסוזו תאילנד,121,TFS87,2020,244990,PICK-UP
108,"יוניברסל מוטורס ישראל בע""מ",M,973,איסוזו תאילנד,121,TFS87,2019,244990,PICK-UP
108,"יוניברסל מוטורס ישראל בע""מ",M,973,איסוזו תאילנד,131,TFR87,2021,232990,D-MAX
108,"יוניברסל מוטורס ישראל בע""מ",M,973,איסוזו תאילנד,132,TFR87,2021,204990,D-MAX
686,רמי לוי,P,239,"ג'יפ ארה""ב",125,JXFG,2021,365000,WRANGLER UNLIM
105,יפנאוטו,P,650,סובארו יפן,254,BN9AL6C,2016,179990,B4
105,יפנאוטו,P,650,סובארו יפן,257,SJGDLK8,2016,264990,FORESTER
110,"צ'מפיון מוטורס בע""מ",P,21,אאודי סלובקיה,120,4L-4MB0E1,2017,606700,Q7
110,"צ'מפיון מוטורס בע""מ",P,21,אאודי סלובקיה,120,4L-4MB0E1,2016,606700,Q7
110,"צ'מפיון מוטורס בע""מ",P,21,אאודי סלובקיה,144,4MN0L2,2020,675400,Q8
110,"צ'מפיון מוטורס בע""מ",P,21,אאודי סלובקיה,144,4MN0L2,2021,676300,Q8
110,"צ'מפיון מוטורס בע""מ",P,21,אאודי סלובקיה,145,4MN0L2,2020,632800,Q8
110,"צ'מפיון מוטורס בע""מ",P,21,אאודי סלובקיה,154,4MNRV2,2020,1205400,RSQ8
110,"צ'מפיון מוטורס בע""מ",P,21,אאודי סלובקיה,157,4L-4MN0N2,2020,701150,Q8
110,"צ'מפיון מוטורס בע""מ",P,21,אאודי סלובקיה,157,4L-4MN0N2,2021,701150,Q8
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,1228,NX33LD,2021,141990,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,1004,5E34ND,2019,150990,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,1004,5E34ND,2020,150990,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,1013,NW13ND,2019,117990,SCALA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,694,3V35UX,2018,264990,SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,694,3V35UX,2017,264990,SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,694,3V35UX,2019,264990,SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,695,3V33SC,2019,237990,SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,695,3V33SC,2017,237990,SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,695,3V33SC,2018,237990,SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,724,NH14RD,2018,124900,SPACEBACK
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,724,NH14RD,2017,124900,SPACEBACK
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,726,NH34MD,2017,114990,RAPID
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,727,NH34RD,2017,123990,RAPID
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,727,NH34RD,2018,123990,RAPID
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,735,5J-NJ34LD,2017,104990,FABIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,738,NH34RD,2018,123990,RAPID
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,738,NH34RD,2017,123990,RAPID
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,738,NH34RD,2019,123990,RAPID
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,768,5E34PD,2017,154290,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,768,5E34PD,2018,155290,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,2691,5L7CJX,2016,169990,YETI
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,2771,5E33FD,2016,131990,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,308,5E36SC,2016,212990,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,315,5E33DD,2016,132580,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,787,5E33MD,2018,141290,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,796,5E3385,2018,160990,OCTAVIA
393,א.מ.מ.שיווק רכבי יוקרה וליסינג,P,676,סקודה צ'כיה,1096,3V33XC,2021,215000,SUPERB
393,א.מ.מ.שיווק רכבי יוקרה וליסינג,P,676,סקודה צ'כיה,1096,3V33XC,2020,240000,SUPERB
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,2060,5L7BF5,2016,119990,NEW YETI
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,709,NJ33ND,2018,96990,FABIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,709,NJ33ND,2017,96990,FABIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,714,NJ34ND,2017,101990,FABIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,714,NJ34ND,2018,101990,FABIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,719,NH33MD,2017,113880,RAPID
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,762,5L7CFD,2018,142990,YETI
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,762,5L7CFD,2017,142990,YETI
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,765,5E3385,2018,167890,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,765,5E3385,2017,166890,OCTAVIA
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,772,3V34LD,2019,191990,SUPERB
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,21,5SDE33,2016,54990,SANDERO
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,36,HSDCUN,2016,107490,DUSTER
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,36,HSDCUN,2017,107490,DUSTER
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,47,7SDKJK,2017,89990,LOGAN
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,49,7SDKJK,2017,89990,LOGAN
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,49,7SDKJK,2018,89990,LOGAN
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,50,HSDADG,2016,127490,DUSTER
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,52,HSDJ9P,2017,107490,DUSTER
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,52,HSDJ9P,2018,107490,DUSTER
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,66,HSDJ9G,2018,119990,DUSTER
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,66,HSDJ9G,2017,119990,DUSTER
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,69,5SDKJC,2019,76990,SANDERO
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,69,5SDKJC,2017,75990,SANDERO
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,69,5SDKJC,2018,75990,SANDERO
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,7,HSDA26,2016,94990,DUSTER
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,75,4SDKJ5,2017,84990,LOGAN
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,75,4SDKJ5,2018,84990,LOGAN
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,76,HJD20,2019,114990,DUSTER
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,76,HJD20,2018,111990,DUSTER
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,81,7SDL1A,2018,82990,LOGAN
196,"קרסו מוטור בע""מ",P,351,דאציה רומניה,81,7SDL1A,2019,79990,LOGAN
196,"קרסו מוטור בע""מ",M,647,"ניסאן ארה""ב",50,ALOM,2016,399000,INFINITI QX60
327,"י. אלסומאו בע""מ",P,593,מרצדס בנץ גרמנ,1104,213.004,2019,196000,E220 D
472,גיל יחיאל,P,593,מרצדס בנץ גרמנ,1709,290.659,2020,750000,AMG GT43 4MATIC
472,גיל יחיאל,P,593,מרצדס בנץ גרמנ,1709,290.659,2021,750000,AMG GT43 4MATIC
408,"אלף אקספרס בע""מ",P,593,מרצדס בנץ גרמנ,1259,213.053,2019,380000,E300 E
408,"אלף אקספרס בע""מ",P,593,מרצדס בנץ גרמנ,1342,213.053,2019,400000,E300 E
496,עבד אלרחמאן מחאג'נה,P,143,ב מ וו גרמניה,1418,GV81,2021,850000,M850I XDRIVE
327,"י. אלסומאו בע""מ",P,152,מרצדס בנץ הונג,153,118.386,2021,299000,CLA250 E
381,"א.נ.ר.נ. חברה למסחר בע""מ",P,143,ב מ וו גרמניה,2701,JA91,2018,410000,530E IPERFORMAN
196,"קרסו מוטור בע""מ",M,351,דאציה רומניה,30,HSDADG,2016,119990,DUSTER
196,"קרסו מוטור בע""מ",M,351,דאציה רומניה,6,HSDJ9G,2016,127490,DUSTER
196,"קרסו מוטור בע""מ",M,351,דאציה רומניה,6,HSDJ9G,2017,127490,DUSTER
381,"א.נ.ר.נ. חברה למסחר בע""מ",P,143,ב מ וו גרמניה,902,JA91,2019,340000,530E I PER
327,"י. אלסומאו בע""מ",P,143,ב מ וו גרמניה,916,7D01,2019,404000,740E I PER
479,"מיליון מכוניות בע""מ",P,143,ב מ וו גרמניה,997,JA91,2019,330000,530E I PER
479,"מיליון מכוניות בע""מ",P,143,ב מ וו גרמניה,997,JA91,2020,330000,530E I PER
196,"קרסו מוטור בע""מ",M,634,ניסאן ספרד,23,CTND23,2017,245000,NAVARA
196,"קרסו מוטור בע""מ",M,634,ניסאן ספרד,23,CTND23,2019,245000,NAVARA
196,"קרסו מוטור בע""מ",M,634,ניסאן ספרד,23,CTND23,2018,245000,NAVARA
196,"קרסו מוטור בע""מ",M,634,ניסאן ספרד,9,CTND23,2018,245000,NAVARA
196,"קרסו מוטור בע""מ",M,634,ניסאן ספרד,9,CTND23,2017,245000,NAVARA
384,"אקספיד מוטורס בע""מ",P,488,"טויוטה ארה""ב",191,GRN285L-GKAGKA,2021,375000,4RUNNER
462,שקד יואל,P,488,"טויוטה ארה""ב",225,AXLH40L PPXEHA,2021,295000,SIENNA
327,"י. אלסומאו בע""מ",P,593,מרצדס בנץ גרמנ,1124,253.954,2019,295000,GLC 350E 4MAT
381,"א.נ.ר.נ. חברה למסחר בע""מ",P,593,מרצדס בנץ גרמנ,1125,253.354,2019,345000,GLC350E 4M COUP
